MDGM,Year,Ls,lon,lat,area
B03day20,29,160.1,-36.4,-21.1,2410000.0
B03day21,29,160.6,-78.2,69.0,786000.0
B03day21,29,160.6,61.2,-33.4,131000.0
B03day21,29,160.6,-168.0,-44.5,69500.0
B03day21,29,160.6,40.7,-50.1,136000.0
B03day21,29,160.6,17.2,68.6,4380000.0
B03day21,29,160.6,-167.9,-44.4,46900.0
B03day21,29,160.6,94.9,69.2,81300.0
B03day21,29,160.6,-39.9,-13.0,1960000.0
B03day22,29,161.1,44.8,-48.9,263000.0
B03day22,29,161.1,-139.3,-45.9,145000.0
B03day22,29,161.1,80.8,64.1,1530000.0
B03day22,29,161.1,-14.9,63.3,3470000.0
B03day22,29,161.1,-169.6,-44.5,147000.0
B03day22,29,161.1,-34.4,-9.3,1330000.0
B03day23,29,161.6,-101.4,-19.7,380000.0
B03day23,29,161.6,87.8,71.3,2930000.0
B03day23,29,161.6,5.6,63.7,2240000.0
B03day23,29,161.6,-40.7,66.0,1400000.0
B03day23,29,161.6,-158.0,-40.7,78600.0
B03day23,29,161.6,-46.1,-11.0,937000.0
B03day24,29,162.1,93.3,68.7,2010000.0
B03day24,29,162.1,11.8,62.2,1920000.0
B03day24,29,162.1,0.7,-46.1,43300.0
B03day24,29,162.1,-28.9,53.7,709000.0
B03day24,29,162.1,-85.2,70.5,719000.0
